"instance_id","solver","time","type"
"g25-g56","lad",12,"alg"
"g25-g60-normed","lad",128438,"alg"
"g25-g63","lad",145,"alg"
"g25-g64","lad",1e+08,"alg"
"g25-g68","lad",1e+08,"alg"
"g25-g73-normed","lad",48705,"alg"
"g25-g74","lad",17,"alg"
"g25-g75","lad",210,"alg"
"g25-g76","lad",910,"alg"
"g25-g77","lad",1e+08,"alg"
"g25-g84","lad",1e+08,"alg"
"g25-g93-normed","lad",1e+08,"alg"
"g26-g110","lad",354,"alg"
"g26-g27","lad",3,"alg"
"g26-g40","lad",198,"alg"
"g26-g51","lad",3,"alg"
"g26-g60-normed","lad",1564,"alg"
"g26-g64","lad",1e+08,"alg"
"g26-g73-normed","lad",2894,"alg"
"g26-g75","lad",268,"alg"
"g26-g76","lad",1167,"alg"
"g26-g77","lad",9846,"alg"
"g26-g84","lad",51963,"alg"
"g26-g93-normed","lad",1e+08,"alg"
"g27-g50","lad",219,"alg"
"g27-g64","lad",107715,"alg"
"g27-g73-normed","lad",28,"alg"
"g27-g76","lad",1616,"alg"
"g27-g77","lad",2334,"alg"
"g27-g84","lad",4286,"alg"
"g27-g93-normed","lad",3656289,"alg"
"g28-g103","lad",1e+08,"alg"
"g28-g104","lad",6275508,"alg"
"g28-g105","lad",9149081,"alg"
"g28-g106","lad",1e+08,"alg"
"g28-g107","lad",1e+08,"alg"
"g28-g108","lad",1e+08,"alg"
"g28-g110","lad",13108,"alg"
"g28-g111","lad",1e+08,"alg"
"g28-g112","lad",1611,"alg"
"g28-g29","lad",40,"alg"
"g28-g30","lad",39,"alg"
"g28-g31","lad",43,"alg"
"g28-g37","lad",61318,"alg"
"g28-g38","lad",0,"alg"
"g28-g40","lad",83,"alg"
"g28-g43","lad",1e+08,"alg"
"g28-g44","lad",38,"alg"
"g28-g45","lad",36,"alg"
"g28-g46","lad",65,"alg"
"g28-g47","lad",40,"alg"
"g28-g48","lad",44,"alg"
"g28-g49","lad",5692,"alg"
"g28-g50","lad",116,"alg"
"g28-g51","lad",1e+08,"alg"
"g28-g52","lad",23,"alg"
"g28-g53","lad",51406,"alg"
"g28-g54","lad",39,"alg"
"g28-g55","lad",423,"alg"
"g28-g56","lad",43,"alg"
"g28-g58-normed","lad",15007,"alg"
"g28-g59-normed","lad",4697,"alg"
"g28-g60-normed","lad",47,"alg"
"g28-g62","lad",34,"alg"
"g28-g63","lad",1e+08,"alg"
"g28-g64","lad",361,"alg"
"g28-g65","lad",9898,"alg"
"g28-g66-normed","lad",9773,"alg"
"g28-g68","lad",385,"alg"
"g28-g71","lad",14,"alg"
"g28-g72","lad",1,"alg"
"g28-g73-normed","lad",1e+08,"alg"
"g28-g74","lad",164,"alg"
"g28-g75","lad",262,"alg"
"g28-g77","lad",1941,"alg"
"g28-g78","lad",284,"alg"
"g28-g79","lad",116934,"alg"
"g28-g81","lad",76156,"alg"
"g28-g82-normed","lad",73507,"alg"
"g28-g88","lad",504,"alg"
"g28-g91","lad",96,"alg"
"g28-g92","lad",120,"alg"
"g28-g93-normed","lad",7052,"alg"
"g28-g96","lad",21,"alg"
"g28-g98","lad",74,"alg"
"g28-g99","lad",47,"alg"
"g29-g110","lad",304,"alg"
"g29-g40","lad",1e+08,"alg"
"g29-g50","lad",1e+08,"alg"
"g29-g64","lad",1e+08,"alg"
"g29-g73-normed","lad",11,"alg"
"g29-g76","lad",2746,"alg"
"g29-g77","lad",3953,"alg"
"g29-g84","lad",7383,"alg"
"g29-g93-normed","lad",33492194,"alg"
"g3-g101","lad",108000,"alg"
"g3-g102","lad",111115,"alg"
"g3-g103","lad",113266,"alg"
"g3-g104","lad",280,"alg"
"g3-g105","lad",465,"alg"
"g3-g106","lad",1176,"alg"
"g3-g107","lad",699,"alg"
"g3-g108","lad",1020,"alg"
"g3-g109","lad",1288102,"alg"
"g3-g11","lad",2,"alg"
"g3-g110","lad",1630490,"alg"
"g3-g111","lad",1129,"alg"
"g3-g112","lad",1901535,"alg"
"g3-g12","lad",1,"alg"
"g3-g16","lad",1,"alg"
"g3-g19","lad",7,"alg"
"g3-g22","lad",1,"alg"
"g3-g26","lad",1,"alg"
"g3-g33","lad",70,"alg"
"g3-g36","lad",55,"alg"
"g3-g38","lad",4,"alg"
"g3-g39","lad",76,"alg"
"g3-g41","lad",98,"alg"
"g3-g49","lad",4,"alg"
"g3-g52","lad",28,"alg"
"g3-g53","lad",554,"alg"
"g3-g54","lad",161,"alg"
"g3-g55","lad",390,"alg"
"g3-g56","lad",308,"alg"
"g3-g58-normed","lad",1,"alg"
"g3-g61","lad",745,"alg"
"g3-g62","lad",150,"alg"
"g3-g63","lad",39,"alg"
"g3-g65","lad",2282,"alg"
"g3-g66-normed","lad",2244,"alg"
"g3-g69","lad",2194,"alg"
"g3-g7","lad",0,"alg"
"g3-g71","lad",2211,"alg"
"g3-g74","lad",53,"alg"
"g3-g75","lad",943,"alg"
"g3-g76","lad",3837,"alg"
"g3-g77","lad",6584,"alg"
"g3-g78","lad",2990,"alg"
"g3-g79","lad",1819,"alg"
"g3-g81","lad",16933,"alg"
"g3-g82-normed","lad",16661,"alg"
"g3-g83","lad",11815,"alg"
"g3-g84","lad",23130,"alg"
"g3-g87","lad",8159,"alg"
"g3-g88","lad",10013,"alg"
"g3-g89","lad",13793,"alg"
"g3-g90","lad",39330,"alg"
"g3-g91","lad",24662,"alg"
"g3-g92","lad",33699,"alg"
"g3-g93-normed","lad",981,"alg"
"g3-g94","lad",86215,"alg"
"g3-g95","lad",174,"alg"
"g3-g96","lad",634,"alg"
"g3-g97","lad",377,"alg"
"g3-g98","lad",4016,"alg"
"g3-g99","lad",80,"alg"
"g30-g32","lad",4,"alg"
"g30-g40","lad",4,"alg"
"g30-g77","lad",83,"alg"
"g30-g84","lad",79,"alg"
"g30-g93-normed","lad",260,"alg"
"g31-g40","lad",1e+08,"alg"
"g31-g50","lad",1e+08,"alg"
"g31-g64","lad",1e+08,"alg"
"g31-g76","lad",3286,"alg"
"g31-g77","lad",5575,"alg"
"g31-g84","lad",10385,"alg"
"g31-g93-normed","lad",25186133,"alg"
"g32-g76","lad",7923,"alg"
"g32-g77","lad",19689,"alg"
"g32-g84","lad",49966,"alg"
"g32-g93-normed","lad",170857,"alg"
"g33-g104","lad",1009,"alg"
"g33-g105","lad",1010,"alg"
"g33-g106","lad",9753,"alg"
"g33-g107","lad",3183,"alg"
"g33-g108","lad",3885,"alg"
"g33-g110","lad",36993,"alg"
"g33-g111","lad",10650,"alg"
"g33-g112","lad",119,"alg"
"g33-g37","lad",53,"alg"
"g33-g40","lad",225,"alg"
"g33-g43","lad",42,"alg"
"g33-g44","lad",273633,"alg"
"g33-g45","lad",246418,"alg"
"g33-g46","lad",855,"alg"
"g33-g47","lad",803,"alg"
"g33-g48","lad",2104,"alg"
"g33-g49","lad",11630556,"alg"
"g33-g50","lad",1e+08,"alg"
"g33-g51","lad",4,"alg"
"g33-g53","lad",73,"alg"
"g33-g58-normed","lad",3,"alg"
"g33-g59-normed","lad",4,"alg"
"g33-g60-normed","lad",1e+08,"alg"
"g33-g63","lad",17994,"alg"
"g33-g64","lad",1376,"alg"
"g33-g68","lad",1873,"alg"
"g33-g73-normed","lad",1e+08,"alg"
"g33-g76","lad",1214,"alg"
"g33-g77","lad",1967,"alg"
"g33-g84","lad",2859,"alg"
"g33-g91","lad",18,"alg"
"g33-g92","lad",22,"alg"
"g33-g93-normed","lad",1e+08,"alg"
"g34-g101","lad",9820,"alg"
"g34-g102","lad",10344,"alg"
"g34-g103","lad",14965,"alg"
"g34-g104","lad",1e+08,"alg"
"g34-g105","lad",1e+08,"alg"
"g34-g106","lad",1e+08,"alg"
"g34-g107","lad",1e+08,"alg"
"g34-g108","lad",1e+08,"alg"
"g34-g109","lad",30448,"alg"
"g34-g110","lad",38562,"alg"
"g34-g111","lad",1e+08,"alg"
"g34-g112","lad",10831,"alg"
"g34-g35","lad",3,"alg"
"g34-g36","lad",401,"alg"
"g34-g37","lad",177532,"alg"
"g34-g38","lad",3,"alg"
"g34-g39","lad",6,"alg"
"g34-g40","lad",181,"alg"
"g34-g41","lad",34,"alg"
"g34-g42","lad",453,"alg"
"g34-g43","lad",12,"alg"
"g34-g44","lad",11,"alg"
"g34-g45","lad",10,"alg"
"g34-g46","lad",1e+08,"alg"
"g34-g47","lad",1e+08,"alg"
"g34-g48","lad",1e+08,"alg"
"g34-g49","lad",1e+08,"alg"
"g34-g50","lad",1e+08,"alg"
"g34-g51","lad",5,"alg"
"g34-g52","lad",3,"alg"
"g34-g53","lad",253180,"alg"
"g34-g54","lad",1e+08,"alg"
"g34-g55","lad",27429,"alg"
"g34-g56","lad",1e+08,"alg"
"g34-g58-normed","lad",7,"alg"
"g34-g59-normed","lad",6,"alg"
"g34-g60-normed","lad",1e+08,"alg"
"g34-g61","lad",236,"alg"
"g34-g62","lad",58,"alg"
"g34-g63","lad",686249,"alg"
"g34-g64","lad",962,"alg"
"g34-g65","lad",309051,"alg"
"g34-g66-normed","lad",310715,"alg"
"g34-g67","lad",444,"alg"
"g34-g68","lad",1054,"alg"
"g34-g69","lad",20477,"alg"
"g34-g71","lad",28397,"alg"
"g34-g72","lad",2,"alg"
"g34-g73-normed","lad",1e+08,"alg"
"g34-g74","lad",16,"alg"
"g34-g75","lad",475,"alg"
"g34-g76","lad",1554,"alg"
"g34-g77","lad",3717,"alg"
"g34-g78","lad",368990,"alg"
"g34-g79","lad",819,"alg"
"g34-g81","lad",443645,"alg"
"g34-g82-normed","lad",444820,"alg"
"g34-g87","lad",1e+08,"alg"
"g34-g88","lad",1e+08,"alg"
"g34-g89","lad",2013,"alg"
"g34-g90","lad",4706043,"alg"
"g34-g91","lad",734,"alg"
"g34-g92","lad",998,"alg"
"g34-g93-normed","lad",20530,"alg"
"g34-g94","lad",2720864,"alg"
"g34-g95","lad",13,"alg"
"g34-g96","lad",75,"alg"
"g34-g97","lad",53,"alg"
"g34-g98","lad",1026,"alg"
"g34-g99","lad",1754,"alg"
"g35-g102","lad",8257,"alg"
"g35-g103","lad",8487,"alg"
"g35-g104","lad",52027,"alg"
"g35-g105","lad",51307,"alg"
"g35-g106","lad",1e+08,"alg"
"g35-g107","lad",1e+08,"alg"
"g35-g108","lad",1e+08,"alg"
"g35-g110","lad",45392,"alg"
"g35-g111","lad",1e+08,"alg"
"g35-g112","lad",169,"alg"
"g35-g37","lad",12903,"alg"
"g35-g40","lad",1523,"alg"
"g35-g42","lad",196,"alg"
"g35-g43","lad",22,"alg"
"g35-g44","lad",10,"alg"
"g35-g45","lad",11,"alg"
"g35-g46","lad",76,"alg"
"g35-g47","lad",79,"alg"
"g35-g48","lad",130,"alg"
"g35-g49","lad",1e+08,"alg"
"g35-g50","lad",1e+08,"alg"
"g35-g51","lad",7,"alg"
"g35-g53","lad",1345,"alg"
"g35-g58-normed","lad",7,"alg"
"g35-g59-normed","lad",5,"alg"
"g35-g60-normed","lad",1e+08,"alg"
"g35-g63","lad",2056431,"alg"
"g35-g64","lad",1464,"alg"
"g35-g68","lad",549843,"alg"
"g35-g72","lad",3,"alg"
"g35-g73-normed","lad",1e+08,"alg"
"g35-g76","lad",1523,"alg"
"g35-g77","lad",2569,"alg"
"g35-g84","lad",3509,"alg"
"g35-g91","lad",22,"alg"
"g35-g92","lad",28,"alg"
"g35-g93-normed","lad",4457674,"alg"
"g35-g95","lad",10,"alg"
"g35-g96","lad",13,"alg"
"g35-g97","lad",12,"alg"
"g35-g98","lad",114,"alg"
"g35-g99","lad",104,"alg"
"g36-g102","lad",22481,"alg"
"g36-g103","lad",28011,"alg"
"g36-g104","lad",43686,"alg"
"g36-g105","lad",43145,"alg"
"g36-g106","lad",1010151,"alg"
"g36-g107","lad",256031,"alg"
"g36-g108","lad",371570,"alg"
"g36-g110","lad",46960,"alg"
"g36-g111","lad",1135968,"alg"
"g36-g112","lad",195,"alg"
"g36-g37","lad",111,"alg"
"g36-g38","lad",1,"alg"
"g36-g40","lad",2109,"alg"
"g36-g41","lad",5,"alg"
"g36-g42","lad",304,"alg"
"g36-g43","lad",10,"alg"
"g36-g44","lad",12,"alg"
"g36-g45","lad",11,"alg"
"g36-g46","lad",33637325,"alg"
"g36-g47","lad",31451518,"alg"
"g36-g48","lad",1e+08,"alg"
"g36-g49","lad",432335,"alg"
"g36-g50","lad",1e+08,"alg"
"g36-g51","lad",6,"alg"
"g36-g52","lad",1,"alg"
"g36-g53","lad",3401,"alg"
"g36-g54","lad",99,"alg"
"g36-g55","lad",111,"alg"
"g36-g56","lad",90,"alg"
"g36-g58-normed","lad",2,"alg"
"g36-g59-normed","lad",4,"alg"
"g36-g60-normed","lad",1e+08,"alg"
"g36-g62","lad",10,"alg"
"g36-g63","lad",1656481,"alg"
"g36-g64","lad",1e+08,"alg"
"g36-g65","lad",103656,"alg"
"g36-g66-normed","lad",103654,"alg"
"g36-g68","lad",1e+08,"alg"
"g36-g69","lad",75,"alg"
"g36-g71","lad",108,"alg"
"g36-g72","lad",0,"alg"
"g36-g73-normed","lad",1e+08,"alg"
"g36-g74","lad",18,"alg"
"g36-g75","lad",417,"alg"
"g36-g76","lad",1316,"alg"
"g36-g77","lad",12957,"alg"
"g36-g78","lad",784,"alg"
"g36-g79","lad",21,"alg"
"g36-g81","lad",377321,"alg"
"g36-g82-normed","lad",387075,"alg"
"g36-g83","lad",4560,"alg"
"g36-g84","lad",22135,"alg"
"g36-g87","lad",574,"alg"
"g36-g88","lad",964,"alg"
"g36-g90","lad",81011,"alg"
"g36-g91","lad",23,"alg"
"g36-g92","lad",30,"alg"
"g36-g93-normed","lad",1e+08,"alg"
"g36-g94","lad",4283,"alg"
"g36-g95","lad",7,"alg"
"g36-g96","lad",10,"alg"
"g36-g97","lad",19,"alg"
"g36-g98","lad",153,"alg"
"g36-g99","lad",94,"alg"
"g37-g104","lad",59,"alg"
"g37-g105","lad",60,"alg"
"g37-g106","lad",1046,"alg"
"g37-g107","lad",239,"alg"
"g37-g108","lad",331,"alg"
"g37-g110","lad",73664,"alg"
"g37-g111","lad",1088,"alg"
"g37-g40","lad",1e+08,"alg"
"g37-g43","lad",10,"alg"
"g37-g44","lad",11,"alg"
"g37-g45","lad",11,"alg"
"g37-g46","lad",114,"alg"
"g37-g47","lad",113,"alg"
"g37-g48","lad",121,"alg"
"g37-g49","lad",1733,"alg"
"g37-g50","lad",1e+08,"alg"
"g37-g51","lad",3,"alg"
"g37-g56","lad",10,"alg"
"g37-g60-normed","lad",19,"alg"
"g37-g63","lad",4427,"alg"
"g37-g64","lad",1e+08,"alg"
"g37-g68","lad",36092501,"alg"
"g37-g73-normed","lad",28,"alg"
"g37-g74","lad",19,"alg"
"g37-g75","lad",606,"alg"
"g37-g76","lad",2379,"alg"
"g37-g77","lad",3559,"alg"
"g37-g78","lad",554,"alg"
"g37-g84","lad",5705,"alg"
"g37-g87","lad",42,"alg"
"g37-g88","lad",35,"alg"
"g37-g93-normed","lad",13628770,"alg"
"g38-g110","lad",809,"alg"
"g38-g112","lad",182,"alg"
"g38-g40","lad",172,"alg"
"g38-g43","lad",16,"alg"
"g38-g44","lad",30,"alg"
"g38-g45","lad",28,"alg"
"g38-g50","lad",158,"alg"
"g38-g51","lad",8,"alg"
"g38-g60-normed","lad",75,"alg"
"g38-g64","lad",459,"alg"
"g38-g68","lad",1e+08,"alg"
"g38-g73-normed","lad",159,"alg"
"g38-g75","lad",296,"alg"
"g38-g76","lad",1080,"alg"
"g38-g77","lad",2970,"alg"
"g38-g84","lad",1e+08,"alg"
"g38-g93-normed","lad",11524,"alg"
"g39-g101","lad",7823,"alg"
"g39-g102","lad",8287,"alg"
"g39-g103","lad",7963,"alg"
"g39-g104","lad",16627,"alg"
"g39-g105","lad",14903,"alg"
"g39-g106","lad",402800,"alg"
"g39-g107","lad",81208,"alg"
"g39-g108","lad",128147,"alg"
"g39-g109","lad",40070,"alg"
"g39-g110","lad",43553,"alg"
"g39-g111","lad",425931,"alg"
"g39-g112","lad",207,"alg"
"g39-g40","lad",269,"alg"
"g39-g41","lad",3,"alg"
"g39-g42","lad",62,"alg"
"g39-g43","lad",11,"alg"
"g39-g44","lad",10,"alg"
"g39-g45","lad",11,"alg"
"g39-g46","lad",6180,"alg"
"g39-g47","lad",6046,"alg"
"g39-g48","lad",13745,"alg"
"g39-g49","lad",1e+08,"alg"
"g39-g50","lad",1e+08,"alg"
"g39-g51","lad",5,"alg"
"g39-g53","lad",1360,"alg"
"g39-g58-normed","lad",5,"alg"
"g39-g59-normed","lad",6,"alg"
"g39-g60-normed","lad",1e+08,"alg"
"g39-g63","lad",56354,"alg"
"g39-g64","lad",2140,"alg"
"g39-g65","lad",406,"alg"
"g39-g66-normed","lad",505,"alg"
"g39-g69","lad",18,"alg"
"g39-g71","lad",19,"alg"
"g39-g72","lad",1,"alg"
"g39-g73-normed","lad",1e+08,"alg"
"g39-g76","lad",1310,"alg"
"g39-g77","lad",2178,"alg"
"g39-g81","lad",2004,"alg"
"g39-g82-normed","lad",1825,"alg"
"g39-g84","lad",4224,"alg"
"g39-g91","lad",29,"alg"
"g39-g92","lad",43,"alg"
"g39-g93-normed","lad",26866,"alg"
"g39-g95","lad",8,"alg"
"g39-g96","lad",20,"alg"
"g39-g97","lad",13,"alg"
"g39-g98","lad",132,"alg"
"g39-g99","lad",87,"alg"
"g4-g103","lad",2573,"alg"
"g4-g104","lad",32,"alg"
"g4-g105","lad",20,"alg"
"g4-g106","lad",180,"alg"
"g4-g107","lad",60,"alg"
"g4-g108","lad",72,"alg"
"g4-g110","lad",7585,"alg"
"g4-g111","lad",176,"alg"
"g4-g112","lad",42,"alg"
"g4-g20","lad",50,"alg"
"g4-g42","lad",0,"alg"
"g4-g60-normed","lad",8,"alg"
"g4-g63","lad",82,"alg"
"g4-g64","lad",109893,"alg"
"g4-g68","lad",622,"alg"
"g4-g76","lad",454,"alg"
"g4-g77","lad",496,"alg"
"g4-g84","lad",690,"alg"
"g4-g93-normed","lad",45409,"alg"
"g40-g64","lad",122,"alg"
"g40-g76","lad",7078,"alg"
"g40-g77","lad",14101,"alg"
"g40-g84","lad",32314,"alg"
"g40-g93-normed","lad",771019,"alg"
"g41-g103","lad",9934,"alg"
"g41-g104","lad",11218,"alg"
"g41-g105","lad",8367,"alg"
"g41-g106","lad",309810,"alg"
"g41-g107","lad",48466,"alg"
"g41-g108","lad",78439,"alg"
"g41-g110","lad",45277,"alg"
"g41-g111","lad",344418,"alg"
"g41-g112","lad",135,"alg"
"g41-g42","lad",7,"alg"
"g41-g43","lad",20,"alg"
"g41-g44","lad",12,"alg"
"g41-g45","lad",9,"alg"
"g41-g46","lad",2796,"alg"
"g41-g47","lad",2670,"alg"
"g41-g48","lad",6535,"alg"
"g41-g49","lad",1e+08,"alg"
"g41-g50","lad",1e+08,"alg"
"g41-g51","lad",6,"alg"
"g41-g53","lad",1229,"alg"
"g41-g58-normed","lad",6,"alg"
"g41-g59-normed","lad",3,"alg"
"g41-g60-normed","lad",250696,"alg"
"g41-g63","lad",73182,"alg"
"g41-g64","lad",1e+08,"alg"
"g41-g68","lad",1698,"alg"
"g41-g71","lad",17,"alg"
"g41-g73-normed","lad",1e+08,"alg"
"g41-g76","lad",1632,"alg"
"g41-g77","lad",2356,"alg"
"g41-g84","lad",3318,"alg"
"g41-g91","lad",25,"alg"
"g41-g92","lad",47,"alg"
"g41-g93-normed","lad",39969012,"alg"
"g41-g96","lad",17,"alg"
"g41-g98","lad",50,"alg"
"g41-g99","lad",48,"alg"
"g42-g103","lad",13325,"alg"
"g42-g104","lad",562,"alg"
"g42-g105","lad",525,"alg"
"g42-g106","lad",5341,"alg"
"g42-g107","lad",1844,"alg"
"g42-g108","lad",2382,"alg"
"g42-g110","lad",45991,"alg"
"g42-g111","lad",5481,"alg"
"g42-g112","lad",150,"alg"
"g42-g43","lad",13,"alg"
"g42-g44","lad",13,"alg"
"g42-g45","lad",11,"alg"
"g42-g49","lad",1e+08,"alg"
"g42-g50","lad",1e+08,"alg"
"g42-g51","lad",8,"alg"
"g42-g60-normed","lad",21,"alg"
"g42-g63","lad",531,"alg"
"g42-g64","lad",1e+08,"alg"
"g42-g68","lad",50309,"alg"
"g42-g73-normed","lad",31638940,"alg"
"g42-g76","lad",1949,"alg"
"g42-g77","lad",2770,"alg"
"g42-g84","lad",4587,"alg"
"g42-g93-normed","lad",2014951,"alg"
"g43-g110","lad",594,"alg"
"g43-g50","lad",1e+08,"alg"
"g43-g64","lad",199181,"alg"
"g43-g68","lad",1430,"alg"
"g43-g73-normed","lad",17,"alg"
"g43-g76","lad",2700,"alg"
"g43-g77","lad",4988,"alg"
"g43-g84","lad",8208,"alg"
"g43-g93-normed","lad",4087422,"alg"
"g44-g110","lad",395,"alg"
"g44-g50","lad",307,"alg"
"g44-g60-normed","lad",10,"alg"
"g44-g64","lad",1e+08,"alg"
"g44-g73-normed","lad",20,"alg"
"g44-g75","lad",1089,"alg"
"g44-g76","lad",2976,"alg"
"g44-g77","lad",26816900,"alg"
"g44-g84","lad",1e+08,"alg"
"g44-g93-normed","lad",1e+08,"alg"
"g45-g77","lad",507,"alg"
"g45-g84","lad",419,"alg"
"g45-g93-normed","lad",1854,"alg"
"g46-g110","lad",3861,"alg"
"g46-g48","lad",17,"alg"
"g46-g50","lad",19592,"alg"
"g46-g60-normed","lad",12,"alg"
"g46-g63","lad",30,"alg"
"g46-g64","lad",1e+08,"alg"
"g46-g68","lad",333155,"alg"
"g46-g73-normed","lad",15,"alg"
"g46-g76","lad",3907,"alg"
"g46-g77","lad",6379,"alg"
"g46-g84","lad",9027,"alg"
"g46-g93-normed","lad",71127409,"alg"
"g47-g68","lad",31,"alg"
"g47-g77","lad",431,"alg"
"g47-g84","lad",221,"alg"
"g47-g93-normed","lad",1464,"alg"
"g48-g110","lad",1887,"alg"
"g48-g50","lad",19383,"alg"
"g48-g60-normed","lad",8,"alg"
"g48-g64","lad",1e+08,"alg"
"g48-g68","lad",288147,"alg"
"g48-g73-normed","lad",16,"alg"
"g48-g76","lad",2958,"alg"
"g48-g77","lad",5549,"alg"
"g48-g84","lad",10030,"alg"
"g48-g93-normed","lad",77262919,"alg"
"g49-g110","lad",990,"alg"
"g49-g50","lad",1e+08,"alg"
"g49-g60-normed","lad",11,"alg"
"g49-g64","lad",471038,"alg"
"g49-g68","lad",1724,"alg"
"g49-g73-normed","lad",14,"alg"
"g49-g76","lad",3041,"alg"
"g49-g77","lad",4420,"alg"
"g49-g84","lad",7951,"alg"
"g49-g93-normed","lad",9269932,"alg"
"g5-g103","lad",1801,"alg"
"g5-g104","lad",104,"alg"
"g5-g105","lad",84,"alg"
"g5-g106","lad",413,"alg"
"g5-g107","lad",206,"alg"
"g5-g108","lad",247,"alg"
"g5-g110","lad",6397,"alg"
"g5-g111","lad",429,"alg"
"g5-g112","lad",451,"alg"
"g5-g37","lad",5,"alg"
"g5-g53","lad",36,"alg"
"g5-g58-normed","lad",173,"alg"
"g5-g76","lad",214,"alg"
"g5-g77","lad",748,"alg"
"g5-g84","lad",678,"alg"
"g5-g92","lad",55,"alg"
"g5-g93-normed","lad",876,"alg"
"g5-g96","lad",7,"alg"
"g5-g97","lad",8,"alg"
"g5-g98","lad",9,"alg"
"g5-g99","lad",8,"alg"
"g50-g64","lad",210,"alg"
"g50-g76","lad",6375,"alg"
"g50-g77","lad",13467,"alg"
"g50-g84","lad",27678,"alg"
"g50-g93-normed","lad",283094,"alg"
"g6-g103","lad",20771,"alg"
"g6-g104","lad",1486,"alg"
"g6-g105","lad",1505,"alg"
"g6-g106","lad",18129,"alg"
"g6-g107","lad",5873,"alg"
"g6-g108","lad",9585,"alg"
"g6-g110","lad",14648,"alg"
"g6-g111","lad",22826,"alg"
"g6-g112","lad",464,"alg"
"g6-g13","lad",29,"alg"
"g6-g14","lad",2,"alg"
"g6-g16","lad",3,"alg"
"g6-g22","lad",1,"alg"
"g6-g25","lad",3,"alg"
"g6-g29","lad",11,"alg"
"g6-g30","lad",9,"alg"
"g6-g33","lad",0,"alg"
"g6-g37","lad",9,"alg"
"g6-g41","lad",1,"alg"
"g6-g42","lad",18,"alg"
"g6-g43","lad",5,"alg"
"g6-g46","lad",19,"alg"
"g6-g47","lad",11,"alg"
"g6-g48","lad",10,"alg"
"g6-g53","lad",70,"alg"
"g6-g58-normed","lad",6,"alg"
"g6-g59-normed","lad",2,"alg"
"g6-g62","lad",16,"alg"
"g6-g63","lad",69,"alg"
"g6-g65","lad",7337,"alg"
"g6-g66-normed","lad",7390,"alg"
"g6-g69","lad",7,"alg"
"g6-g71","lad",8,"alg"
"g6-g72","lad",2,"alg"
"g6-g73-normed","lad",16,"alg"
"g6-g74","lad",23,"alg"
"g6-g75","lad",256,"alg"
"g6-g76","lad",3137,"alg"
"g6-g77","lad",4004,"alg"
"g6-g78","lad",203,"alg"
"g6-g81","lad",57236,"alg"
"g6-g82-normed","lad",55841,"alg"
"g6-g83","lad",1584,"alg"
"g6-g84","lad",15100,"alg"
"g6-g87","lad",291,"alg"
"g6-g88","lad",251,"alg"
"g6-g91","lad",51,"alg"
"g6-g92","lad",38,"alg"
"g6-g93-normed","lad",2628,"alg"
"g6-g95","lad",10,"alg"
"g6-g96","lad",7,"alg"
"g6-g97","lad",6,"alg"
"g6-g98","lad",19,"alg"
"g6-g99","lad",18,"alg"
"g7-g103","lad",18821,"alg"
"g7-g104","lad",52,"alg"
"g7-g105","lad",30,"alg"
"g7-g106","lad",180,"alg"
"g7-g107","lad",67,"alg"
"g7-g108","lad",94,"alg"
"g7-g110","lad",7522,"alg"
"g7-g111","lad",333,"alg"
"g7-g112","lad",32,"alg"
"g7-g12","lad",0,"alg"
"g7-g20","lad",186,"alg"
"g7-g23","lad",0,"alg"
"g7-g26","lad",0,"alg"
"g7-g27","lad",1,"alg"
"g7-g29","lad",94,"alg"
"g7-g30","lad",96,"alg"
"g7-g31","lad",159,"alg"
"g7-g40","lad",42,"alg"
"g7-g43","lad",8081694,"alg"
"g7-g44","lad",76,"alg"
"g7-g45","lad",90,"alg"
"g7-g48","lad",102,"alg"
"g7-g49","lad",884,"alg"
"g7-g50","lad",47,"alg"
"g7-g51","lad",0,"alg"
"g7-g60-normed","lad",89,"alg"
"g7-g63","lad",337,"alg"
"g7-g68","lad",2897,"alg"
"g7-g73-normed","lad",229,"alg"
"g7-g74","lad",175,"alg"
"g7-g75","lad",94,"alg"
"g7-g76","lad",361,"alg"
"g7-g77","lad",755,"alg"
"g7-g81","lad",3802,"alg"
"g7-g82-normed","lad",3751,"alg"
"g7-g83","lad",3281,"alg"
"g7-g84","lad",1e+08,"alg"
"g7-g93-normed","lad",2852,"alg"
"g8-g102","lad",2463,"alg"
"g8-g103","lad",2618,"alg"
"g8-g104","lad",6327,"alg"
"g8-g105","lad",6414,"alg"
"g8-g106","lad",70460,"alg"
"g8-g107","lad",24174,"alg"
"g8-g108","lad",29935,"alg"
"g8-g110","lad",15469,"alg"
"g8-g111","lad",86299,"alg"
"g8-g112","lad",610,"alg"
"g8-g12","lad",2,"alg"
"g8-g13","lad",23,"alg"
"g8-g14","lad",4,"alg"
"g8-g15","lad",437,"alg"
"g8-g16","lad",4,"alg"
"g8-g20","lad",9,"alg"
"g8-g23","lad",873,"alg"
"g8-g25","lad",0,"alg"
"g8-g26","lad",989,"alg"
"g8-g27","lad",221,"alg"
"g8-g29","lad",42,"alg"
"g8-g30","lad",27,"alg"
"g8-g31","lad",37,"alg"
"g8-g37","lad",127,"alg"
"g8-g38","lad",2,"alg"
"g8-g40","lad",41,"alg"
"g8-g42","lad",94,"alg"
"g8-g43","lad",98,"alg"
"g8-g44","lad",29,"alg"
"g8-g45","lad",26,"alg"
"g8-g46","lad",10738,"alg"
